name,ra,dec,time,obsid,exposure,processing_status,processing_date,public_date,obs_type
MAXI_J1820+070,18 20 22.58,+07 11 08.2,2020-03-05 1:13:16,3200120405,4284,VALIDATED,2020-03-09 18:57:44,2020-03-19,DDT_TOO
MAXI_J1820+070,18 20 23.93,+07 11 15.4,2020-03-06 8:12:38,3200120406,922,VALIDATED,2020-03-10 15:24:52,2020-03-20,DDT_TOO
MAXI_J1820+070,18 20 22.94,+07 11 06.6,2020-03-07 4:16:40,3200120407,1387,VALIDATED,2020-03-11 19:09:36,2020-03-21,DDT_TOO
MAXI_J1820+070,18 20 22.97,+07 11 14.8,2020-03-08 2:01:06,3200120408,1766,VALIDATED,2020-03-12 14:48:55,2020-03-22,DDT_TOO
MAXI_J1820+070,18 20 23.62,+07 11 05.2,2020-03-09 2:48:00,3200120409,187,VALIDATED,2020-03-13 14:42:57,2020-03-23,DDT_TOO
MAXI_J1820+070,18 20 23.04,+07 10 59.9,2020-03-10 0:29:40,3200120410,166,VALIDATED,2020-05-23 9:41:11,2020-03-24,DDT_TOO
MAXI_J1820+070,18 20 21.46,+07 10 48.1,2020-03-11 4:22:45,3200120411,0,VALIDATED,2020-05-23 10:54:37,2020-03-25,DDT_TOO
MAXI_J1820+070,18 20 22.73,+07 11 21.6,2020-03-12 2:06:58,3200120412,0,VALIDATED,2020-03-16 18:02:13,2020-03-26,DDT_TOO
MAXI_J1820+070,18 20 21.48,+07 10 56.9,2020-03-13 12:10:18,3200120413,0,VALIDATED,2020-03-17 14:54:19,2020-03-27,DDT_TOO
MAXI_J1820+070,18 20 22.22,+07 11 08.4,2020-03-14 0:32:18,3200120414,698,VALIDATED,2020-03-18 14:41:19,2020-03-28,DDT_TOO
MAXI_J1820+070,18 20 21.89,+07 11 07.2,2020-03-15 1:12:38,3200120415,1313,VALIDATED,2020-03-19 14:39:50,2020-03-29,DDT_TOO
MAXI_J1820+070,18 20 21.72,+07 11 05.6,2020-03-16 8:34:00,3200120416,50,VALIDATED,2020-03-20 16:45:08,2020-03-30,DDT_TOO
MAXI_J1820+070,18 20 21.65,+07 11 05.6,2020-03-19 15:20:48,3200120417,783,VALIDATED,2020-03-23 15:24:05,2020-04-02,DDT_TOO
MAXI_J1820+070,18 20 21.86,+07 11 06.5,2020-03-20 16:10:57,3200120418,1514,VALIDATED,2020-03-24 15:32:46,2020-04-03,DDT_TOO
MAXI_J1820+070,18 20 21.91,+07 11 05.7,2020-03-21 4:17:29,3200120419,1546,VALIDATED,2020-03-25 14:32:13,2020-04-04,DDT_TOO
MAXI_J1820+070,18 20 21.86,+07 11 06.3,2020-03-22 8:10:26,3200120420,3218,VALIDATED,2020-03-26 15:20:33,2020-04-05,DDT_TOO
MAXI_J1820+070,18 20 22.27,+07 11 03.3,2020-03-23 14:03:20,3200120421,2629,VALIDATED,2020-05-23 12:02:28,2020-04-06,DDT_TOO
MAXI_J1820+070,18 20 21.86,+07 11 06.6,2020-03-24 17:31:24,3200120422,2385,VALIDATED,2020-03-28 15:35:17,2020-04-07,DDT_TOO
MAXI_J1820+070,18 20 21.89,+07 11 05.8,2020-03-25 12:06:29,3200120423,1412,VALIDATED,2020-03-29 15:01:46,2020-04-08,DDT_TOO
MAXI_J1820+070,18 20 22.58,+07 11 01.7,2020-03-27 1:37:20,3200120424,1081,VALIDATED,2020-03-31 14:40:23,2020-04-10,DDT_TOO
MAXI_J1820+070,18 20 21.96,+07 11 05.3,2020-03-29 4:28:27,3200120425,451,VALIDATED,2020-04-02 15:28:53,2020-04-12,DDT_TOO
MAXI_J1820+070,18 20 21.89,+07 10 57.9,2020-04-08 23:54:20,3200120426,1274,VALIDATED,2020-04-13 14:21:08,2020-04-23,DDT_TOO
MAXI_J1820+070,18 20 22.06,+07 11 06.0,2020-04-10 11:15:20,3200120427,1773,VALIDATED,2020-04-14 15:24:28,2020-04-24,DDT_TOO
MAXI_J1820+070,18 20 22.03,+07 11 05.9,2020-04-12 11:29:40,3200120428,621,VALIDATED,2020-04-16 15:32:06,2020-04-26,DDT_TOO
MAXI_J1820+070,18 20 22.10,+07 11 02.8,2020-04-13 2:59:00,3200120429,2647,VALIDATED,2020-05-01 15:07:47,2020-04-27,DDT_TOO
MAXI_J1820+070,18 20 22.01,+07 11 06.1,2020-04-14 17:45:00,3200120430,853,VALIDATED,2020-04-18 15:01:07,2020-04-28,DDT_TOO
MAXI_J1820+070,18 20 22.08,+07 11 05.7,2020-04-15 21:40:20,3200120431,418,VALIDATED,2020-04-21 23:31:15,2020-04-29,DDT_TOO
MAXI_J1820+070,18 20 22.22,+07 11 04.9,2020-04-16 6:48:20,3200120432,1527,VALIDATED,2020-04-22 0:03:08,2020-04-30,DDT_TOO
MAXI_J1820+070,18 20 23.21,+07 11 07.6,2020-04-17 3:00:20,3200120433,711,VALIDATED,2020-04-22 0:55:23,2020-05-01,DDT_TOO
MAXI_J1820+070,18 20 21.89,+07 11 08.7,2020-04-18 9:45:40,3200120434,2123,VALIDATED,2020-04-22 15:19:06,2020-05-02,DDT_TOO
MAXI_J1820+070,18 20 21.98,+07 11 06.6,2020-04-19 20:15:00,3200120435,744,VALIDATED,2020-04-23 19:22:14,2020-05-03,DDT_TOO
MAXI_J1820+070,18 20 22.06,+07 11 07.0,2020-04-20 17:35:20,3200120436,1414,VALIDATED,2020-04-24 19:48:43,2020-05-04,DDT_TOO
MAXI_J1820+070,18 20 22.01,+07 11 06.5,2020-04-21 1:29:20,3200120437,2838,VALIDATED,2020-04-25 14:37:38,2020-05-05,DDT_TOO
MAXI_J1820+070,18 20 21.86,+07 11 08.0,2020-04-22 6:39:37,3200120438,1132,VALIDATED,2020-04-26 15:06:10,2020-05-06,DDT_TOO
MAXI_J1820+070,18 20 21.91,+07 11 07.8,2020-04-22 23:42:12,3200120439,598,VALIDATED,2020-04-27 14:51:51,2020-05-07,DDT_TOO
MAXI_J1820+070,18 20 21.96,+07 11 05.6,2021-03-29 19:42:20,4200120401,728,VALIDATED,2021-04-15 18:29:28,2021-04-12,DDT_TOO
MAXI_J1820+070,18 20 21.96,+07 11 06.0,2021-04-02 13:41:05,4200120402,884,VALIDATED,2021-04-13 22:59:16,2021-04-16,DDT_TOO
MAXI_J1820+070,18 20 22.44,+07 11 04.5,2021-04-04 15:22:00,4200120403,1015,VALIDATED,2021-04-15 19:39:10,2021-04-18,DDT_TOO
MAXI_J1820+070,18 20 22.32,+07 11 03.2,2021-04-05 5:23:21,4200120404,1840,VALIDATED,2021-04-15 20:40:22,2021-04-19,DDT_TOO
MAXI_J1820+070,18 20 21.98,+07 11 00.6,2021-04-08 17:18:00,4200120405,1114,VALIDATED,2021-04-18 20:39:00,2021-04-22,DDT_TOO
MAXI_J1820+070,18 20 22.03,+07 11 06.1,2021-04-13 22:28:20,4200120406,749,VALIDATED,2021-04-26 3:29:55,2021-04-27,DDT_TOO
MAXI_J1820+070,18 20 22.06,+07 11 04.9,2021-04-14 0:33:00,4200120407,1676,VALIDATED,2021-04-26 3:47:28,2021-04-28,DDT_TOO
MAXI_J1820+070,18 20 22.39,+07 11 04.6,2021-04-16 14:06:40,4200120408,1292,VALIDATED,2021-04-27 15:48:55,2021-04-30,DDT_TOO
